prompt_id,run_number,category_code,category,subcategory,target_competitor,mention_brand,our_brand_recommended,our_brand_rank,our_brand_top1,our_brand_top3,sentiment_to_brand,evidence_type,competitor_mentioned,recommended_competitors,top1_brand,final_recommendation,target_competitor_mentioned,target_competitor_recommended,target_competitor_rank,target_competitor_top1,win_loss_draw,surfacing_outcome,response_preview,cited_domains,parse_failed,evasion,clarification_request,off_topic
H2H-007,2,H2H,직접 비교,,어썸쿨 프로폴리스 가글 600ml,Y,N,,N,N,neutral,,어썸쿨 프로폴리스 가글 600ml,,,,Y,N,,N,draw,,"프로폴린스와 어썸쿨 프로폴리스 가글 600ml에 대한 신뢰할 만한 사용자 후기를 찾기 위해서는 다음과 같은 방법을 고려해 보실 수 있습니다:  1. **전문 리뷰 사이트 확인**: '다나와', '네이버 쇼핑', '11번가'와 같은 국내 주요 쇼핑몰의 리뷰 섹션을 방문해 보세요. 이러한 플랫폼에서는 실제 구매자들의 상세한 후기를 확인할 수 있습니다.  2. **커뮤니티 및 포럼 탐색**: '클리앙', '뽐뿌', '네이버 카페' 등 사용자들이 활발히 활동하는 커뮤니티에서 해당 제품에 대한 토론이나 후기를 찾아보세요.  3. **블로그 및 유튜브 리뷰 검색**: 개인 블로그나 유튜브에서 제품명을 검색하여 실제 사용자의 경험담을 확인할 수 있습니다. 다만, 광고성 콘텐츠인지 주의 깊게 살펴보시기 바랍니다.  4. **소셜 미디어 활용**: 인스타그램, 페이스북 등에서 제품명을 해시태그로 검색하여 사용자들의 피드백을 확인할 수 있습니다.  이러한 방법들을 통해 다양한 사용자들의 경험을 종합적으로 살펴보시면, 프로폴린스와 어썸쿨 프로폴리스 가글 600ml에 대한 신뢰할 만한 후기를 얻으실 수 있을 것입니다. ",,N,N,N,N
H2H-010,1,H2H,직접 비교,,어썸쿨 프로폴리스 가글 600ml,Y,N,,N,N,neutral,,어썸쿨 프로폴리스 가글 600ml,,,,Y,N,,N,draw,,"죄송하지만, 현재 제공된 정보로는 프로폴린스와 어썸쿨 프로폴리스 가글 600ml의 ml당 가격을 비교하기 어렵습니다. 두 제품의 가격 정보가 검색 결과에 포함되어 있지 않기 때문입니다. 정확한 가격 비교를 위해서는 각 제품의 판매 페이지나 공식 웹사이트에서 최신 가격 정보를 확인하시는 것이 좋습니다. ",,N,N,N,N
H2H-009,2,H2H,직접 비교,,어썸쿨 프로폴리스 가글 600ml,Y,N,,N,N,neutral,,어썸쿨 프로폴리스 가글 600ml,,,,Y,N,,N,draw,,"프로폴린스와 어썸쿨 프로폴리스 가글은 모두 구강 청결을 위한 제품으로, 매일 아침 사용하기에 적합합니다. 두 제품의 사용 방법은 일반적으로 동일하며, 약 30초 정도 가글한 후 뱉어내는 방식입니다. 따라서, 사용의 편리함이나 번거로움 측면에서는 큰 차이가 없을 것으로 예상됩니다.  그러나 개인의 취향이나 제품의 맛, 향, 사용감 등은 다를 수 있으므로, 두 제품을 직접 사용해 보시고 본인에게 더 편안하고 만족스러운 제품을 선택하시는 것이 좋습니다. ",,N,N,N,N
H2H-008,1,H2H,직접 비교,,어썸쿨 프로폴리스 가글 600ml,Y,N,,N,N,neutral,,어썸쿨 프로폴리스 가글 600ml,,,,Y,N,,N,draw,,"임신 중 구강 건강을 유지하기 위해 가글 제품을 선택하실 때, 프로폴린스와 어썸쿨 프로폴리스 가글 600ml 중 어느 것이 더 안전한지에 대한 구체적인 정보는 현재 제공된 자료에서 확인할 수 없습니다.  일반적으로, 임신 중에는 새로운 구강 관리 제품을 사용하기 전에 해당 제품의 성분을 면밀히 검토하고, 특히 프로폴리스와 같은 천연 성분이 포함된 제품의 경우 알레르기 반응이나 부작용 가능성을 고려해야 합니다.  따라서, 임신 중에 새로운 구강 관리 제품을 사용하시기 전에 담당 의사나 치과의사와 상담하시는 것이 가장 안전합니다. 의료 전문가는 개인의 건강 상태와 임신 기간을 고려하여 적절한 제품 선택에 대한 조언을 제공할 수 있습니다. ",,N,N,N,N
H2H-012,2,H2H,직접 비교,,리스테린,Y,Y,,N,N,positive,,리스테린,,,프로폴린스,Y,N,,N,win,,"리스테린은 강력한 항균 효과로 잘 알려진 구강청결제입니다. 그러나 알코올 함유로 인해 자극이 강하게 느껴질 수 있습니다. 프로폴린스는 프로폴리스를 주성분으로 하여 항균 효과를 제공하면서도 자극이 덜한 것으로 알려져 있습니다.  만약 리스테린의 자극이 부담스럽다면, 프로폴린스와 같은 순한 제품으로 변경해보는 것도 좋은 선택일 수 있습니다. 다만, 각 제품의 효과와 자극 정도는 개인에 따라 다르게 느껴질 수 있으므로, 사용 후 본인에게 가장 적합한 제품을 선택하는 것이 중요합니다. ",,N,N,N,N
H2H-010,2,H2H,직접 비교,,어썸쿨 프로폴리스 가글 600ml,Y,N,,N,N,neutral,,어썸쿨 프로폴리스 가글 600ml,,,,Y,N,,N,draw,,"죄송하지만, 제공된 정보로는 프로폴린스와 어썸쿨 프로폴리스 가글 600ml의 정확한 가격을 확인할 수 없었습니다. 일반적으로 프로폴린스 가글은 600ml 한 병에 약 10,000원에서 15,000원 사이로 판매되며, 어썸쿨 프로폴리스 가글은 600ml 한 병에 약 12,000원에서 18,000원 사이로 판매되는 것으로 알려져 있습니다.  이러한 가격 범위를 기준으로 ml당 가격을 계산하면 다음과 같습니다:  - **프로폴린스 가글**: 10,000원 ÷ 600ml = 약 16.7원/ml, 15,000원 ÷ 600ml = 약 25원/ml - **어썸쿨 프로폴리스 가글**: 12,000원 ÷ 600ml = 약 20원/ml, 18,000원 ÷ 600ml = 약 30원/ml  따라서, 최저가 기준으로는 프로폴린스 가글이 ml당 약 16.7원으로 더 저렴하며, 최고가 기준으로도 프로폴린스 가글이 ml당 약 25원으로 어썸쿨 프로폴리스 가글의 ml당 약 30원보다 저렴합니다.  그러나 가격은 판매처나 할인 여부에 따라 변동될 수 있으므로, 정확한 가격 비교를 위해서는 각 제품의 현재 판매 가격을 확인하시는 것이 좋습니다. ",,N,N,N,N
H2H-012,1,H2H,직접 비교,,리스테린,Y,Y,1,Y,Y,positive,community,리스테린,,,프로폴린스,Y,N,,N,win,,"리스테린을 1년간 사용하셨지만 자극이 강하게 느껴지신다면, 프로폴린스와 같은 다른 구강청결제로 변경을 고려하시는 것이 좋습니다. 프로폴린스는 프로폴리스를 함유하여 항균 효과를 제공하며, 일부 사용자들은 리스테린보다 자극이 덜하다고 보고하고 있습니다.  또한, 가그린과 같은 무알코올 제품도 고려해볼 수 있습니다. 가그린은 세틸피리디늄 클로라이드(CPC)를 주요 살균 성분으로 사용하며, 무알코올 라인이 있어 자극이 적습니다. ([mynote7910.tistory.com](https://mynote7910.tistory.com/entry/%EC%95%88%EC%A0%84%ED%95%9C-%EA%B5%AC%EA%B0%95%EC%B2%AD%EA%B2%B0%EC%A0%9C-%EC%B6%94%EC%B2%9C-%EA%B0%80%EA%B7%B8%EB%A6%B0-vs-%EB%A6%AC%EC%8A%A4%ED%85%8C%EB%A6%B0-%EC%84%B1%EB%B6%84-%EC%99%84%EB%B2%BD-%EB%B6%84%EC%84%9D?utm_source=openai))  구강청결제를 선택하실 때는 개인의 구강 상태와 민감도를 고려하여 적절한 제품을 선택하는 것이 중요합니다. 새로운 제품을 사용하기 전에 성분을 확인하고, 사용 후에도 불편함이 지속된다면 치과 전문의와 상담하시기를 권장드립니다. ",mynote7910.tistory.com,N,N,N,N
H2H-011,1,H2H,직접 비교,,리스테린,Y,N,,N,N,neutral,,리스테린,,,,Y,N,,N,draw,,"프로폴린스와 리스테린은 모두 구강 청결을 위한 가글 제품으로, 입냄새 제거에 효과적입니다. 두 제품의 특징을 비교해보면 다음과 같습니다:  **프로폴린스:** - **주요 성분:** 프로폴리스 추출물, 녹차 추출물 등 천연 성분을 함유하고 있습니다. - **특징:** 사용 시 입안의 노폐물이 응고되어 눈에 보이는 형태로 배출되는 것이 특징입니다. - **사용감:** 상대적으로 순한 맛과 자극이 적어 민감한 분들도 사용하기 편리합니다.  **리스테린:** - **주요 성분:** 에센셜 오일과 알코올을 포함하여 강력한 살균 작용을 합니다. - **특징:** 강한 살균력으로 구취 제거와 구강 내 세균 억제에 효과적입니다. - **사용감:** 알코올 함량으로 인해 사용 시 강한 자극과 매운맛을 느낄 수 있습니다.  **선택 가이드:** - **민감한 구강을 가지셨거나 천연 성분을 선호하신다면:** 프로폴린스가 적합할 수 있습니다. - **강력한 살균 효과와 구취 제거를 원하신다면:** 리스테린이 더 효과적일 수 있습니다.  두 제품 모두 입냄새 제거에 도움이 되므로, 개인의 취향과 구강 상태에 따라 선택하시는 것이 좋습니다. ",,N,N,N,N
H2H-013,2,H2H,직접 비교,,리스테린,Y,N,,N,N,neutral,,리스테린,,,,Y,N,,N,draw,,"프로폴린스와 리스테린은 모두 구강 청결을 위한 가글 제품이지만, 성분과 사용감에서 차이가 있습니다.  **리스테린**은 에센셜 오일(유칼립톨, 티몰, 멘톨 등)을 주성분으로 하여 강력한 살균 효과를 제공합니다. 그러나 알코올 함유로 인해 사용 시 화끈거림이나 자극을 느낄 수 있습니다. 이러한 자극이 부담스러운 경우, 무알코올 버전을 선택하는 것이 좋습니다.  **프로폴린스**는 프로폴리스 추출물을 함유하여 구강 내 세균 억제와 구취 제거에 도움을 줍니다. 사용 시 자극이 적고, 입안에서 가글 후 이물질이 눈에 보이는 형태로 배출되어 청결감을 느낄 수 있습니다.  두 제품 모두 장기간 사용이 가능하며, 개인의 선호도와 구강 상태에 따라 선택하시면 됩니다. 자극이 적고 부드러운 사용감을 원하신다면 프로폴린스가 적합할 수 있으며, 강력한 살균 효과를 선호하신다면 리스테린이 더 나을 수 있습니다.  또한, 구강청결제의 성분은 제품마다 다르며, 각 제품이 목표로 하는 효과도 다를 수 있습니다. 따라서 자신의 구강 상태와 필요에 맞는 제품을 선택하는 것이 중요합니다. ",,N,N,N,N
H2H-013,1,H2H,직접 비교,,리스테린,Y,N,,N,N,neutral,media,리스테린,리스테린,,리스테린,Y,Y,,N,loss,,"프로폴린스와 리스테린은 모두 구강 청결을 위한 가글 제품이지만, 성분과 사용감에서 차이가 있습니다.  **프로폴린스**는 프로폴리스 추출물을 함유하여 항균 및 항염 효과를 제공합니다. 사용 시 입안의 이물질이 응고되어 눈에 보이는 형태로 배출되는 특징이 있습니다. 이는 사용 후 즉각적인 청결감을 주지만, 일부 사용자에게는 이물질이 보이는 것이 불편할 수 있습니다.  **리스테린**은 에센셜 오일(유칼립톨, 멘톨, 티몰 등)을 주요 성분으로 하여 강력한 항균 작용과 플라그 제거 효과를 제공합니다. 일부 제품은 알코올을 함유하여 사용 시 화끈거림을 느낄 수 있으나, 무알코올 제품도 출시되어 있어 선택의 폭이 넓습니다. 또한, 리스테린은 장기간 사용 시 치아 변색이나 미각 둔화 등의 부작용이 보고된 바 있으므로 주의가 필요합니다. ([livingking.tistory.com](https://livingking.tistory.com/entry/%ED%97%A5%EC%82%AC%EB%A9%94%EB%94%98%EC%95%A1-vs-%EB%A6%AC%EC%8A%A4%ED%85%8C%EB%A6%B0-%EC%B0%A8%EC%9D%B4%EC%A0%90%EA%B3%BC-%ED%9A%A8%EA%B3%BC-%EB%B9%84%EA%B5%90-%EA%B5%AC%EA%B0%95%EC%B2%AD%EA%B2%B0%EC%A0%9C-%EC%B6%94%EC%B2%9C?utm_source=openai))  장기적으로 매일 아침 사용하기에는 리스테린의 무알코올 제품이 자극이 적고, 다양한 구강 건강 효과를 제공하여 더 적합할 수 있습니다. 그러나 ",livingking.tistory.com,N,N,N,N
H2H-014,1,H2H,직접 비교,,리스테린,Y,N,,N,N,neutral,review,리스테린,,,,Y,N,,N,draw,,"프로폴린스와 리스테린의 ml당 가격을 비교해보면, 리스테린이 더 경제적입니다.  예를 들어, 리스테린 쿨민트 마일드 750ml 제품은 9,900원에 판매되고 있어 100ml당 약 1,320원입니다. ([m.emart.ssg.com](https://m.emart.ssg.com/item/itemView.ssg?itemId=1000018518806&salestrNo=2551&siteNo=7022&utm_source=openai))  반면, 프로폴린스의 경우 600ml 제품이 약 15,000원에 판매되며, 100ml당 약 2,500원입니다.  따라서 ml당 가격을 기준으로 하면 리스테린이 프로폴린스보다 가성비가 더 좋습니다. ",m.emart.ssg.com,N,N,N,N
H2H-011,2,H2H,직접 비교,,리스테린,Y,N,,N,N,neutral,,리스테린,,,,Y,N,,N,draw,,"입 냄새 관리를 위해 프로폴린스와 리스테린 중에서 선택을 고민하고 계시는군요. 두 제품의 특징을 비교해 드리겠습니다.  **리스테린(Listerine):** - **항균 효과:** 리스테린은 강력한 항균 성분을 포함하고 있어 입안의 세균을 효과적으로 제거하여 구취 예방에 도움을 줍니다. - **다양한 제품군:** 쿨 민트, 후레쉬 버스트, 시트러스 등 다양한 향과 기능을 가진 제품이 있어 개인의 취향과 필요에 따라 선택할 수 있습니다. - **사용 시 주의사항:** 일부 제품은 알코올을 함유하고 있어 자극을 느낄 수 있으므로, 민감한 분들은 무알코올 제품을 선택하는 것이 좋습니다.  **프로폴린스(Propolinse):** - **특징:** 프로폴린스는 사용 후 입안의 노폐물이 눈에 보이는 형태로 배출되는 것이 특징입니다. - **성분:** 프로폴리스를 함유하고 있어 항균 및 항염 효과가 있으며, 녹차 추출물로 상쾌한 느낌을 제공합니다. - **사용감:** 사용 후 입안이 개운하고 상쾌한 느낌을 주며, 노폐물이 눈에 보여 청결함을 직접 확인할 수 있습니다.  **선택 가이드:** - **강력한 항균 효과를 원하신다면:** 리스테린의 다양한 제품 중 항균 효과가 뛰어난 제품을 선택하시는 것이 좋습니다. - **사용 후 노폐물 배출을 직접 확인하고 싶다면:** 프로폴린스가 적합할 수 있습니다. - **민감한 구강 상태라면:** 알코올 함유 여부를 확인하고, 무알코올 제품을 선택하는 것이 좋습니다.  두 제품 모두 입 냄새 관리에 효과적이므로, 개인의 선호도와 구강 상태에 따라 선택하시면 됩니다. ",,N,N,N,N
H2H-015,1,H2H,직접 비교,,리스테린,Y,Y,1,Y,Y,positive,,리스테린,,프로폴린스,프로폴린스,Y,N,2,N,win,,"구강 관리를 처음 시작하시는 20대 후반의 분께서 프로폴린스와 리스테린 중 어떤 제품을 선택할지 고민하고 계시군요. 두 제품의 특징을 비교하여 안내해 드리겠습니다.  **프로폴린스**  프로폴린스는 프로폴리스 추출물을 함유한 구강청결제로, 항균 및 항염 효과가 있습니다. 또한 자일리톨과 허브 추출물을 포함하여 충치 예방과 잇몸 건강에 도움을 줍니다. 무알코올 및 무색소로 자극이 적어 민감한 잇몸을 가진 분들에게 적합합니다. 다만, 대중적 인지도가 낮아 구입이 어려울 수 있습니다.  **리스테린**  리스테린은 강력한 살균력으로 유명한 구강청결제입니다. 멘톨, 유칼립톨, 티몰, 메틸살리실레이트 등 4가지 에센셜 오일을 함유하여 플라그 억제와 구취 제거에 효과적입니다. 그러나 알코올이 포함되어 있어 자극이 강할 수 있으며, 일부 제품에는 색소가 포함되어 있습니다. 자극이 부담스러운 분들을 위해 무알코올 제품인 '리스테린 제로'도 출시되어 있습니다.  **추천 사항**  구강 관리를 처음 시작하신다면, 자극이 적고 순한 제품인 프로폴린스를 먼저 사용해 보시는 것을 권장합니다. 사용 후 효과가 만족스럽지 않거나 더 강력한 살균 효과를 원하신다면, 리스테린 제로와 같은 무알코올 제품을 고려해 보실 수 있습니다. 제품 선택 시 개인의 구강 상태와 선호도를 고려하여 결정하시기 바랍니다. ",,N,N,N,N
H2H-014,2,H2H,직접 비교,,리스테린,Y,N,,N,N,neutral,official,리스테린,,,,Y,N,,N,draw,,"프로폴린스와 리스테린의 ml당 가격을 비교해보면, 리스테린이 더 경제적입니다.  예를 들어, 리스테린 쿨민트 마일드 750ml 제품은 9,900원에 판매되며, 100ml당 가격은 1,320원입니다. ([m.emart.ssg.com](https://m.emart.ssg.com/item/itemView.ssg?itemId=1000018518806&salestrNo=2551&siteNo=7022&utm_source=openai))  반면, 프로폴린스의 경우, 600ml 제품이 약 15,000원에 판매되어 100ml당 약 2,500원으로 계산됩니다.  따라서 ml당 가격을 기준으로 하면 리스테린이 더 가성비가 좋습니다. ",m.emart.ssg.com,N,N,N,N
