prompt_id,run_number,category_code,category,subcategory,target_competitor,mention_brand,our_brand_recommended,our_brand_rank,our_brand_top1,our_brand_top3,sentiment_to_brand,evidence_type,competitor_mentioned,recommended_competitors,top1_brand,final_recommendation,target_competitor_mentioned,target_competitor_recommended,target_competitor_rank,target_competitor_top1,win_loss_draw,surfacing_outcome,response_preview,cited_domains,parse_failed,evasion,clarification_request,off_topic
COMP_ONLY-012,1,COMP_ONLY,경쟁사 대안,,이지케이 (Easy-K) 요실금치료기,N,N,,N,N,,media,이지케이 (Easy-K) 요실금치료기,,,,Y,N,,N,,not_surfaced,"'이지케이'는 자동 케겔 운동을 통해 골반저근을 강화하고 성기능 개선에 도움을 주는 기기입니다. ([etoday.co.kr](https://www.etoday.co.kr/news/view/1826888?utm_source=openai)) 이러한 기능을 제공하는 다른 제품으로는 '이지케이7'이 있습니다. '이지케이7'은 골반저근 강화에 최적화된 3개의 전극을 탑재하여 더욱 폭넓은 전자기장을 형성하며, 20Hz~50Hz의 저주파와 1200Hz의 중주파를 출력하여 골반저근을 강력하게 수축·이완시킵니다. 또한, 5단계 프로그램과 60단계 강도 조절 기능을 통해 개인의 몸 상태에 맞게 조절할 수 있습니다. ([fntimes.com](https://www.fntimes.com/html/view.php?ud=20191126163531588355469ec131_18&utm_source=openai))  이러한 제품들은 체외형으로 설계되어 위생적이며, 삽입에 대한 거부감 없이 남녀 모두 사용할 수 있습니다. 의자나 변기 시트 등 평평한 곳에 올려놓고 15분간 앉아있기만 하면 자동으로 케겔 운동이 이루어집니다. ([etoday.co.kr](https://www.etoday.co.kr/news/view/1826888?utm_source=openai))  '이지케이'와 '이지케이7'은 모두 팩토리얼에서 개발한 제품으로, 골반저근 강화와 성기능 개선을 위한 자동 케겔 운동 기기로서 유사한 기능을 제공합니다. 따라서 '이지케이' 사용자들이 '이지케이7'으로 전환하는 경우가 많습니다. ","etoday.co.kr, fntimes.com",N,N,N,N
COMP_ONLY-011,1,COMP_ONLY,경쟁사 대안,,이지케이 (Easy-K) 요실금치료기,N,N,,N,N,,media,이지케이 (Easy-K) 요실금치료기,,,,Y,N,,N,,not_surfaced,"팩토리얼의 '이지케이7'은 자동 케겔 운동을 통해 골반저근을 강화하고 성기능 개선에 도움을 주는 체외형 디바이스입니다. ([etoday.co.kr](https://www.etoday.co.kr/news/view/1826888?utm_source=openai)) 이와 유사한 기능을 제공하는 다른 제품으로는 '케겔마스터'와 '엘리트케겔'이 있습니다.  - **케겔마스터**: 이 제품은 다양한 저항 레벨을 제공하여 사용자가 자신의 운동 강도를 조절할 수 있도록 설계되었습니다. 주로 체내 삽입형으로, 골반저근 강화에 도움을 줍니다.  - **엘리트케겔**: 이 제품은 전기 자극을 통해 골반저근을 강화하는 체외형 디바이스로, 사용자가 편안하게 앉아서 운동할 수 있도록 설계되었습니다.  각 제품은 사용 방식과 기능에 차이가 있으므로, 개인의 선호도와 필요에 따라 선택하시는 것이 좋습니다. ",etoday.co.kr,N,N,N,N
COMP_ONLY-012,2,COMP_ONLY,경쟁사 대안,,이지케이 (Easy-K) 요실금치료기,N,N,,N,N,,media,이지케이 (Easy-K) 요실금치료기,,,,Y,N,,N,,not_surfaced,"'이지케이'는 자동 케겔 운동을 통해 골반저근을 강화하고 성기능 개선에 도움을 주는 기기입니다. ([etoday.co.kr](https://www.etoday.co.kr/news/view/1826888?utm_source=openai)) 이러한 기능을 제공하는 다른 제품으로는 '이지케이7'이 있습니다. '이지케이7'은 3개의 전극을 통해 저주파와 중주파를 출력하여 골반저근을 강화하며, 5단계 프로그램과 60단계 강도 조절 기능을 제공합니다. ([fntimes.com](https://www.fntimes.com/html/view.php?ud=20191126163531588355469ec131_18&utm_source=openai)) 또한, 체외형 제품으로 위생적이며, 남녀 모두 사용할 수 있습니다. 이러한 특성으로 인해 '이지케이' 사용자들이 '이지케이7'으로 전환하는 경우가 많습니다. ","etoday.co.kr, fntimes.com",N,N,N,Y
COMP_ONLY-013,2,COMP_ONLY,경쟁사 대안,,이지케이 (Easy-K) 요실금치료기,N,N,,N,N,,,이지케이 (Easy-K) 요실금치료기,,,,Y,N,,N,,not_surfaced,"이지케이 외에도 홈트레이닝에 활용할 수 있는 다양한 골반 EMS 기기가 있습니다. 이러한 기기들은 주로 케겔 운동을 보조하여 골반저근을 강화하고 요실금 예방 및 성기능 개선에 도움을 줍니다. 제품 선택 시에는 개인의 필요와 편의성, 안전성 등을 고려하여 적합한 기기를 선택하는 것이 중요합니다. ",,N,N,N,Y
COMP_ONLY-013,1,COMP_ONLY,경쟁사 대안,,이지케이 (Easy-K) 요실금치료기,N,N,,N,N,,media,이지케이 (Easy-K) 요실금치료기,,,,Y,N,,N,,not_surfaced,"이지케이 외에도 홈트레이닝에 활용할 수 있는 골반 EMS 기기로는 '이지케이7'이 있습니다. 이 제품은 자동 케겔 운동을 통해 질 근육 및 골반저근 전체를 강화하여 성기능 개선에 도움을 주는 이너섹시 디바이스입니다. ([etoday.co.kr](https://www.etoday.co.kr/news/view/1826888?utm_source=openai))  이지케이7은 골반저근 강화에 최적화된 3개의 전극을 탑재하여 더욱 폭넓은 전자기장을 형성하며, 20Hz~50Hz의 저주파와 1200Hz의 중주파를 출력하여 골반저근을 강력하게 수축·이완시킵니다. 또한 5단계 프로그램과 60단계 강도 조절 기능을 통해 개인의 상태에 맞게 조절할 수 있습니다. ([efnews.co.kr](https://www.efnews.co.kr/news/articleView.html?idxno=82085&utm_source=openai))  체외형 제품으로 위생적이며, 삽입에 대한 거부감 없이 남녀 모두 사용할 수 있다는 장점이 있습니다. ([efnews.co.kr](https://www.efnews.co.kr/news/articleView.html?idxno=82085&utm_source=openai))  이러한 제품들은 홈트레이닝 시 골반저근 강화에 도움을 줄 수 있으므로, 개인의 필요와 선호도에 따라 선택하시면 좋을 것 같습니다. ","efnews.co.kr, etoday.co.kr",N,N,N,Y
COMP_ONLY-014,1,COMP_ONLY,경쟁사 대안,,이지케이 (Easy-K) 요실금치료기,N,N,,N,N,,media,이지케이 (Easy-K) 요실금치료기,,,,Y,N,,N,,not_surfaced,"이지케이와 유사한 EMS(저주파) 방식의 케겔 의자형 제품으로는 팩토리얼의 '이지케이7(easy-K7)'이 있습니다. 이 제품은 골반저근 강화와 성기능 개선을 돕는 체외형 디바이스로, 의자나 변기 시트 등 평평한 곳에 올려놓고 15분간 앉아있기만 하면 자동으로 케겔 운동을 수행할 수 있습니다. ([etoday.co.kr](https://www.etoday.co.kr/news/view/1826888?utm_source=openai))  또한, '이지케이7'은 20Hz~50Hz의 저주파와 1200Hz의 중주파를 출력하여 골반저근을 강력하게 수축·이완시키며, 5단계 프로그램과 60단계 강도 조절 기능을 통해 개인의 상태에 맞게 사용할 수 있습니다. ([etoday.co.kr](https://www.etoday.co.kr/news/view/1826888?utm_source=openai))  현재까지 확인된 바로는 '이지케이7' 외에 동일한 EMS 방식의 케겔 의자형 제품에 대한 정보는 제한적입니다. 그러나 시장에는 다양한 골반저근 강화 기기들이 존재하므로, 사용 목적과 편의성, 위생 관리 등을 고려하여 적합한 제품을 선택하시는 것이 좋습니다. ",etoday.co.kr,N,N,N,Y
COMP_ONLY-014,2,COMP_ONLY,경쟁사 대안,,이지케이 (Easy-K) 요실금치료기,N,N,,N,N,,media,이지케이 (Easy-K) 요실금치료기,,,,Y,N,,N,,not_surfaced,"이지케이(EASY-K)와 유사한 EMS(저주파) 방식의 케겔 운동 의자형 제품으로는 팩토리얼의 '이지케이7(easy-K7)'이 있습니다. 이 제품은 자동 케겔 운동을 통해 골반저근을 강화하고 성기능 개선에 도움을 주는 디바이스로, 3개의 전극을 통해 저주파와 중주파를 출력하여 골반저근을 수축·이완시킵니다. 체외형 제품으로 위생적이며, 남녀 모두 사용할 수 있습니다. ([busan.com](https://www.busan.com/view/busan/view.php?code=20200224000012&utm_source=openai))  또한, 이지케이7은 세계 5개국에서 특허를 취득하였으며, 전용 앱을 통해 사용 기록과 패턴을 확인할 수 있어 개인 맞춤형 관리가 가능합니다. ([fntimes.com](https://www.fntimes.com/html/view.php?ud=20191126163531588355469ec131_18&utm_source=openai))  이러한 제품들은 집에서 간편하게 골반저근을 강화하고 요실금 예방 및 성기능 개선에 도움을 줄 수 있습니다. ","busan.com, fntimes.com",N,N,N,Y
COMP_ONLY-016,2,COMP_ONLY,경쟁사 대안,,닥터케이 저주파 EMS 자동 케겔운동기,N,N,,N,N,,unknown,닥터케이 저주파 EMS 자동 케겔운동기,,,,Y,N,,N,,not_surfaced,"닥터케이 저주파 EMS 자동 케겔운동기와 유사한 EMS 케겔 의자를 찾고 계시는군요. 현재 검색 결과에서는 정확히 동일한 기능을 가진 제품을 확인하기 어려웠습니다. 그러나 EMS 기술을 활용한 다양한 마사지기와 운동 보조 기기가 시중에 출시되어 있습니다. 예를 들어, 바디이음의 EMS 저주파 종아리 마사지기나 EMS 포스 바디 마사지기 등이 있습니다. ([bodyeum.com](https://bodyeum.com/product/%EB%B0%94%EB%94%94%EC%9D%B4%EC%9D%8C-ems-%EC%A0%80%EC%A3%BC%ED%8C%8C-%EC%A2%85%EC%95%84%EB%A6%AC-%EB%A7%88%EC%82%AC%EC%A7%80%EA%B8%B0/32/?utm_source=openai))  케겔 운동을 위한 EMS 의자를 찾으신다면, 전문 의료기기 판매점이나 온라인 쇼핑몰에서 'EMS 케겔 의자' 또는 '저주파 케겔 운동기' 등의 키워드로 검색해 보시길 권장드립니다. 또한, 제품 구매 전에 사용 목적과 기능이 본인의 필요에 부합하는지 확인하시고, 사용자 후기나 전문가의 의견을 참고하시는 것이 좋습니다. ",bodyeum.com,N,N,N,N
COMP_ONLY-016,1,COMP_ONLY,경쟁사 대안,,닥터케이 저주파 EMS 자동 케겔운동기,N,N,,N,N,,unknown,닥터케이 저주파 EMS 자동 케겔운동기,,,,Y,N,,N,,not_surfaced,"닥터케이 저주파 EMS 자동 케겔운동기와 유사한 EMS 케겔 의자를 찾고 계시는군요. 현재 제공된 정보로는 정확한 제품을 추천드리기 어렵습니다. 그러나 EMS 기술을 활용한 다양한 저주파 마사지기와 운동 기구들이 시중에 출시되어 있습니다. 예를 들어, 바디이음의 EMS 저주파 종아리 마사지기나 EMS 포스 바디 마사지기 등이 있습니다. ([bodyeum.com](https://bodyeum.com/product/%EB%B0%94%EB%94%94%EC%9D%B4%EC%9D%8C-ems-%EC%A0%80%EC%A3%BC%ED%8C%8C-%EC%A2%85%EC%95%84%EB%A6%AC-%EB%A7%88%EC%82%AC%EC%A7%80%EA%B8%B0/32/?utm_source=openai))  케겔 운동을 위한 EMS 의자를 찾으신다면, 전문 의료기기 판매점이나 온라인 쇼핑몰에서 'EMS 케겔 의자' 또는 '저주파 케겔 운동기' 등의 키워드로 검색해 보시길 권장드립니다. 또한, 제품을 선택하실 때에는 사용 목적과 개인의 건강 상태를 고려하여 전문가와 상담하시는 것이 좋습니다. ",bodyeum.com,N,N,N,N
COMP_ONLY-017,1,COMP_ONLY,경쟁사 대안,,닥터케이 저주파 EMS 자동 케겔운동기,N,N,,N,N,,,닥터케이 저주파 EMS 자동 케겔운동기,,,,Y,N,,N,,not_surfaced,"닥터케이 대신 사용할 수 있는 EMS 케겔 운동기를 찾고 계시군요. 현재 제공된 정보로는 특정 제품을 추천드리기 어렵습니다. 그러나 EMS 기능을 갖춘 케겔 운동기는 골반저 근육 강화에 도움을 줄 수 있습니다. 제품을 선택하실 때는 다음 사항을 고려해보세요:  - **안전성**: 의료기기 인증을 받은 제품인지 확인하세요. - **사용 편의성**: 사용 방법이 간단하고 편리한지 살펴보세요. - **리뷰 및 평점**: 다른 사용자들의 후기를 참고하여 제품의 효과와 만족도를 확인하세요.  또한, 개인의 건강 상태나 필요에 따라 적합한 제품이 다를 수 있으므로, 구매 전에 전문가와 상담하시는 것을 권장드립니다. ",,N,N,N,N
COMP_ONLY-015,1,COMP_ONLY,경쟁사 대안,,이지케이 (Easy-K) 요실금치료기,N,N,,N,N,,media,이지케이 (Easy-K) 요실금치료기,,,,Y,N,,N,,not_surfaced,"이지케이(Easy K)는 EMS 기술을 활용한 케겔 운동 의자로, 산후 케어에 도움을 주는 제품입니다. 30만 원대의 가격으로 구매를 고려 중이시라면, 비슷한 가격대의 다른 EMS 케겔 의자도 함께 비교해보시는 것이 좋습니다.  현재 시장에서 30만 원대의 EMS 케겔 의자에 대한 구체적인 정보는 제한적입니다. 그러나 EMS 기술을 활용한 다양한 운동 기구들이 존재하며, 특히 EMS 운동은 짧은 시간에 높은 운동 효과를 제공하는 것으로 알려져 있습니다. 예를 들어, 가수 겸 배우 엄정화 씨는 EMS 운동을 통해 20분 운동으로 40분의 효과를 얻었다고 언급한 바 있습니다. ([dailian.co.kr](https://www.dailian.co.kr/news/view/1380599/%EB%8D%B0%EC%9D%BC%EB%A6%AC-%ED%97%AC%EC%8A%A4-55%EC%84%B8-%EC%97%84%EC%A0%95%ED%99%94-%EB%AA%B8%EB%A7%A4-%EB%B9%84%EA%B2%B0-2024?utm_source=openai))  따라서, 이지케이와 유사한 가격대의 EMS 케겔 의자를 찾기 위해서는 전문 의료기기 판매점이나 온라인 쇼핑몰에서 'EMS 케겔 의자' 또는 'EMS 운동 기구'로 검색해보시는 것을 권장드립니다. 또한, 제품의 기능, 사용자 후기, A/S 서비스 등을 종합적으로 고려하여 선택하시는 것이 중요합니다.  산후 케어를 위한 EMS 기구를 선택하실 때에는 개인의 건강 상태와 목표에 맞는 제품을 선택하는 것이 중요하므로, 필요하다면 전문가와 상담하시는 것도 좋은 방법입니다. ",dailian.co.kr,N,N,N,N
COMP_ONLY-017,2,COMP_ONLY,경쟁사 대안,,닥터케이 저주파 EMS 자동 케겔운동기,N,N,,N,N,,community,닥터케이 저주파 EMS 자동 케겔운동기,,EMS 트레이닝 아카데미 코리아,EMS 트레이닝 아카데미 코리아,Y,N,,N,,not_surfaced,"닥터케이(Dr. K) EMS 케겔 운동기 대신 사용할 수 있는 몇 가지 제품을 추천해 드리겠습니다.  1. **EMS 트레이닝 아카데미 코리아 제품**: EMS 트레이닝 아카데미 코리아는 저주파 전기 자극을 통해 근육 수축을 유도하는 스마트 트레이닝 방식을 제공합니다. 이러한 EMS 트레이닝은 전신 근육을 동시에 활성화하여 짧은 시간에 높은 운동 효과를 얻을 수 있습니다. ([emsacademykorea.com](https://emsacademykorea.com/?utm_source=openai))  2. **가정용 EMS 마사지 기기**: 당근 중고거래 플랫폼에서는 다양한 EMS 마사지 기기를 저렴한 가격에 구매할 수 있습니다. 예를 들어, 부산 진구에서 판매 중인 EMS 마사지 기기는 13,000원에 거래되고 있습니다. 이러한 기기는 근육 자극을 통해 운동 효과를 높이는 데 도움을 줄 수 있습니다. ([daangn.com](https://www.daangn.com/kr/buy-sell/ems-%EB%A7%88%EC%82%AC%EC%A7%80-%EA%B8%B0-rmg84b19pr91/?in=%EB%B6%80%EC%82%B0%EC%A7%84%EA%B5%AC-502&utm_source=openai))  EMS 기기를 선택하실 때는 개인의 건강 상태와 목표에 맞는 제품을 선택하는 것이 중요합니다. 또한, 사용 전에 전문가와 상담하여 적절한 사용 방법과 주의사항을 숙지하시기 바랍니다. ","daangn.com, emsacademykorea.com",N,N,N,Y
COMP_ONLY-003,1,COMP_ONLY,경쟁사 대안,,이지케이 (Easy-K) 요실금치료기,N,N,,N,N,,media,이지케이 (Easy-K) 요실금치료기,,,,Y,N,,N,,not_surfaced,"요실금 치료를 위한 EMS(전기 근육 자극) 의자형 기기 중 '이지케이' 외에도 다양한 제품이 있습니다. 예를 들어, 중국의 Hebei Tuosite Import & Export Trade Co., Ltd.에서 생산하는 'EMS 산후 골반저 근육 훈련 요실금 의자'가 있습니다. ([kr.made-in-china.com](https://kr.made-in-china.com/co_tst-laser/product_EMS-Postpartum-Pelvic-Floor-Muscle-Training-Urinary-Incontinence-Chair_uoohyhonrg.html?utm_source=openai))  이러한 기기들은 전기 자극을 통해 골반저근을 강화하여 요실금 증상 완화에 도움을 줍니다. 각 제품마다 기능과 특징이 다를 수 있으므로, 사용 목적과 개인의 필요에 맞는 제품을 선택하는 것이 중요합니다. ",kr.made-in-china.com,N,N,N,N
